Job_Title,Skills_Found,JD_Text,URL
Flutter Developer,"ngân hàng, android, api, flutter","Yêu cầu ứng viên
Tối thiểu 2 năm kinh nghiệm làm việc thực tế tại các công ty, dự án về vị trí lập trình viên Flutter.
Có kinh nghiệm sử dụng thành thạo IDE XCode, Android studio, các công cụ hỗ trợ...",https://www.topcv.vn/viec-lam/flutter-developer/1617358.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Manual Tester,"postman, sql, giao tiếp, api, testing, scrum, agile, làm việc nhóm, tư duy logic","Yêu cầu ứng viên
Có từ 2 năm kinh nghiệm trong kiểm thử phần mềm (manual testing).
Kinh nghiệm tốt với API testing (Postman, RestAssured, SoapUI…).
Thành thạo SQL, có khả năng viết query để kiểm tra d...",https://www.topcv.vn/viec-lam/manual-tester/1940578.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Nhân Viên Học Việc Vị Trí Kinh Doanh Dự Án,"giao tiếp, chủ động","Yêu cầu ứng viên

Sinh viên mới tốt nghiệp hoặc đang tìm kiếm cơ hội học hỏi trong lĩnh vực kinh doanh/dự án.

Có kỹ năng giao tiếp tốt, ham học hỏi, chủ động.

Biết sử dụng tin học văn phòng (Word, E...",https://www.topcv.vn/viec-lam/nhan-vien-hoc-viec-vi-tri-kinh-doanh-du-an/1893167.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
"Mobile Dev(Full-Stack) – IOS & Android, Tư Duy AI","kotlin, gcp, flutter, swift, react native, typescript, ci/cd, python, sql, express, api, dart, docker, datadog, node.js, django, jetpack compose, postgresql, llm, nestjs, github actions, giao tiếp, ui, aws, github, fastapi, swiftui, react","Yêu cầu ứng viên
Tư duy phân tích mạnh, học nhanh, kiến trúc chặt chẽ.
Có khả năng phát triển sản phẩm toàn diện: từ cơ sở dữ liệu đến mobile UI.
Hiểu nhanh code người khác viết, đọc – nắm – tối ưu hi...",https://www.topcv.vn/viec-lam/mobile-devfull-stack-ios-android-tu-duy-ai/1936716.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
"Senior .NET Dev (Project 3 Tháng, Đi Làm Ngay)","c#, .net","Yêu cầu ứng viên

- Có từ 3 năm kinh nghiệm lập trình .NET / C#
- Đã từng tham gia các dự án tích hợp hệ thống là một lợi thế lớn
- Làm việc tốt trong môi trường on-site, phối hợp cùng các team nghiệp...",https://www.topcv.vn/viec-lam/senior-net-dev-project-3-thang-di-lam-ngay/1947593.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Fullstack Developer,"html, express.js, graphql, nestjs, express, css, redux, tiếng anh, git, react.js, tư duy logic, mongodb, giải quyết vấn đề, react","Yêu cầu ứng viên
Độ tuổi: 20–25, tốt nghiệp cao đẳng/đại học, yêu thích lập trình.
Tối thiểu 1 năm kinh nghiệm với Redux, React.js, Express.js/NestJS, GraphQL và
MongoDB hoặc 6 tháng kinh nghiệm làm v...",https://www.topcv.vn/viec-lam/fullstack-developer/1952011.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Senior Front End Developer (ReactJS/ Angular),"html, css, bootstrap, angular, git, typescript, javascript, reactjs","Yêu cầu ứng viên
Có kinh nghiệm lập trình web dùng Angular, JavaScript/TypeScript, HTML/CSS, Bootstrap, ReactJS từ 3 năm trở lên
Có kinh nghiệm sử dụng git
Sẵn sàng học hỏi, nghiên cứu các công nghệ m...",https://www.topcv.vn/viec-lam/senior-front-end-developer-reactjs-angular/1886930.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Business Analyst (Domain Bảo Hiểm Phi Nhân Thọ),"giao tiếp, ba, tư duy logic, tiếng anh","Yêu cầu ứng viên
Tối thiểu 3 năm kinh nghiệm BA trong lĩnh vực bảo hiểm phi nhân thọ (GI).
Có hiểu biết hoặc từng làm việc với các sản phẩm bảo hiểm như Motor, Health, Property, Fleet.
Ưu tiên ứng viê...",https://www.topcv.vn/viec-lam/business-analyst-domain-bao-hiem-phi-nhan-tho/1952244.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Business Analyst,"phân tích nghiệp vụ, business analyst, tiếng anh, tài chính","Yêu cầu ứng viên
Trình độ học vấn: Đại học chuyên ngành CNTT, phần mềm hoặc máy tính; chứng chỉ liên quan đến lĩnh vực kinh tế, quản trị kinh doanh. Chứng chỉ về phân tích nghiệp vụ (Business Analyst)...",https://www.topcv.vn/viec-lam/business-analyst/1320794.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294580
Business Analyst (Nhân Viên Phân Tích Nghiệp Vụ),"làm việc nhóm, erp, tiếng anh, .net","Yêu cầu ứng viên

- Tốt nghiệp chuyên ngành về Công nghệ thông tin, Hệ thống thông tin hoặc các khối ngành liên quan
- Có tư duy phân tích hệ thống, Ưu tiên ứng viên có kinh nghiệm về HR hoặc ERP
- Hi...",https://www.topcv.vn/viec-lam/business-analyst-nhan-vien-phan-tich-nghiep-vu/673334.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Chuyên Viên Tester - Thu Nhập 8-12tr - Hoàng Mai - Hà Nội,"sql, ui","Yêu cầu ứng viên
Kinh nghiệm làm việc >= 1 năm trong lĩnh vực kiểm thử phần mềm (Web, Mobile)
Có khả năng tham gia vào toàn bộ các phase của quá trình test (phân tích yêu cầu, xây dựng kế hoạch test/t...",https://www.topcv.vn/viec-lam/chuyen-vien-tester-thu-nhap-8-12tr-hoang-mai-ha-noi/1936271.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
"Thực Tập Lập Trình Backend (Webhook, Automation)","postman, python, api, json, javascript, tư duy logic, giải quyết vấn đề","Yêu cầu ứng viên
Có kiến thức về API, Webhook, JSON, JavaScript, Python, Appscript, Postman
Có tư duy logic, khả năng phân tích và giải quyết vấn đề tốt.
Sinh viên năm 3, 4 hoặc mới tốt nghiệp chuyên ...",https://www.topcv.vn/viec-lam/thuc-tap-lap-trinh-backend-webhook-automation/1675553.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
"Kỹ Sư Tự Động Hóa (PLC, HMI)","tư duy logic, tiếng anh, giải quyết vấn đề","Yêu cầu ứng viên
Giới tính: Nam, Tuổi: 24 - 30 tuổi.
Tốt nghiệp Cao đẳng/ Đại học ngành Tự động hoá, Điện – Điện tử, Cơ điện tử hoặc liên quan.
Có kinh nghiệm lập trình PLC (ưu tiên Siemens S7-1200/15...",https://www.topcv.vn/viec-lam/ky-su-tu-dong-hoa-plc-hmi/1772097.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Business Analyst (Chuyên Viên Phân Tích Nghiệp Vụ),"phân tích nghiệp vụ, tiếng anh, bảo mật thông tin, toeic","Yêu cầu ứng viên
Tốt nghiệp Đại học ngành Công nghệ thông tin, Bảo mật thông tin, An toàn thông tin hoặc tương đương
Có ít nhất 02 năm kinh nghiệm trong lĩnh vực phát triển phần mềm tại vị trí Phân tí...",https://www.topcv.vn/viec-lam/business-analyst-chuyen-vien-phan-tich-nghiep-vu/1286540.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Kỹ Sư Phần Mềm – Lập Trình Viên Chatbot (Software Engineer – Cognitive/AI Automation – Bot Developer (IC)),"giao tiếp, làm việc nhóm, sáng tạo, communication","Yêu cầu ứng viên
Tốt nghiệp Cử nhân ngành Khoa học Máy tính (ưu tiên Thạc sĩ).
Tối thiểu 4 năm kinh nghiệm phát triển và cấu hình chatbot doanh nghiệp.
Hiểu biết sâu về Watson Assistant, Lex, Google D...",https://www.topcv.vn/brand/bpomatbao/tuyen-dung/ky-su-phan-mem-lap-trinh-vien-chatbot-software-engineer-cognitive-ai-automation-bot-developer-ic-j1951481.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
PHP Developer,"jquery, html, laravel, css, php, javascript, mysql, angularjs","Yêu cầu ứng viên

• Strong experience of PHP web frameworks such as Laravel, Apiato
• Knowledge of object-oriented PHP programming
• Knowledge of Frontend technologies and platforms, such as HTML, Jav...",https://www.topcv.vn/viec-lam/php-developer/568721.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Fullstack Developer,"python, kubernetes, express, nodejs, reactjs","Yêu cầu ứng viên

- Có từ 2 năm kinh nghiệm lập trình phần mềm
- Có kỹ năng phân tích yêu cầu người dùng
- Nắm vững các CSDL quan hệ và CSDL NoSQL
- Sử dụng thành thạo một trong các framework Express,...",https://www.topcv.vn/viec-lam/fullstack-developer/1947914.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
"Kỹ Thuật Viên Hệ Thống Server, Cloud VPS (Nghỉ T7, CN)",sáng tạo,"Yêu cầu ứng viên

Hòa đồng, năng động, trẻ trung, tư duy cởi mở, sáng tạo


Trung thực, thật thà, nhanh nhẹn, cẩn thận, tỉ mỉ, có trách nhiệm trong công việc

Chịu khó học hỏi, tiếp thu những điều mới...",https://www.topcv.vn/viec-lam/ky-thuat-vien-he-thong-server-cloud-vps-nghi-t7-cn/1938175.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Android Developer,"kotlin, restful, teamwork, jetpack compose, english, jira, git, ci/cd, android, java, communication","Yêu cầu ứng viên

● At least 2 years of experience in Android development, with a strong focus on building and optimizing applications for the Android platform..

● Experience with Java, Kotlin, and J...",https://www.topcv.vn/viec-lam/android-developer/1938935.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Nhân Viên Triển Khai (IT Triển Khai),,"Yêu cầu ứng viên

- Tốt nghiệp Cao đẳng trở lên, chuyên ngành CNTT, Điện – Điện tử viễn thông, Tự động hóa hoặc tương đương.

- Có kiến thức và kinh nghiệm về hệ thống ELV như camera giám sát, kiểm so...",https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-it-trien-khai/1731786.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
PHP Full-Stack Developer (PHP Lavarel),"jquery, html, giao tiếp, laravel, css, php, codeigniter, javascript, làm việc nhóm","Yêu cầu ứng viên
Có ít nhất từ 2-3 năm kinh nghiệm lập trình Web PHP, Framework : CodeIgniter , Laravel.
Sử dụng thành thạo HTML, CSS, Javascript, jQuery. Có thể sử dụng Web socket là 1 lợi thế.
Có kh...",https://www.topcv.vn/viec-lam/php-full-stack-developer-php-lavarel/1951882.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
HR IT (Talent Acquisition),"tiếng nhật, n2","Yêu cầu ứng viên
Đang sinh sống và làm việc tại Tokyo - Nhật Bản
Trình độ tiếng Nhật từ N2 trở lên
Có ít nhất 1 năm kinh nghiệm tuyển dụng bất kì lĩnh vực nào
Am hiểu và sử dụng thành thạo các kênh tu...",https://www.topcv.vn/viec-lam/hr-it-talent-acquisition/1950425.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Java Backend Developer (Junior Level),"communication, teamwork, java, logical thinking, english","Yêu cầu ứng viên

- At least 1 year of experience in Java programming
- Basic understanding of software development concepts and methodologies.
- Possesses knowledge and experience in Java programming...",https://www.topcv.vn/viec-lam/java-backend-developer-junior-level/1947640.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
"Thực Tập Sinh .Net Developer ( ASP.NET , C#)","sql, asp.net, javascript, sql server, c#, e-commerce","Yêu cầu ứng viên

- Đã tốt nghiệp Cao đẳng / Đại Học hoặc đang đợi Bằng trong vòng 2 tháng (ngành Công nghệ thông tin, Phần mềm)

- Có kỹ năng và hiểu biết về : C#, ASP.NET, Javascript, SQL Server

-C...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-net-developer-asp-net-c/1934458.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
FullStack Developer,"reactjs, microservices, ui/ux, api, docker, mongodb, ux, sqs, english, communication, postgresql, elasticsearch, nestjs, kubernetes, ui, kafka, aws, nodejs, serverless","Yêu cầu ứng viên
3+ years of professional experience in full-stack web development.
Strong proficiency in NodeJS and ReactJS; experience with ExpressJS and NestJS is required.
Strong expertise in back...",https://www.topcv.vn/viec-lam/fullstack-developer/1567502.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
Senior C/C++ Developer,"c++, python, tiếng anh, c, c#, n3, tư duy logic, tiếng nhật","Yêu cầu ứng viên

• Có kinh nghiệm từ 2 năm trở lên về kiểm thử phần mềm nhúng, đặc biệt trong lĩnh vực ô tô.

• Thành thạo với công cụ CANoe, vTestStudio, hiểu về cấu trúc mạng CAN/LIN.

• Có kiến th...",https://www.topcv.vn/viec-lam/senior-c-c-developer/1802893.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Techlead Backend,"python, php, git, mongodb, mysql, java","Yêu cầu ứng viên
Có ít nhất 3 năm kinh nghiệm ở vị trí Techlead hoặc tương đương.
Thành thạo sử dụng ngôn ngữ lập trình Backend, ưu tiên: PHP, Python, Java,….
Có kiến thức nền tảng tốt về OOP, Web Dev...",https://www.topcv.vn/viec-lam/techlead-backend/1949664.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294576
Thực Tập Sinh Java,"spring, angular, nodejs, mongodb, mysql, mssql, chủ động, làm việc nhóm, java, hibernate","Yêu cầu ứng viên
Sinh viên/ứng viên ngành CNTT, Toán tin. (Ưu tiên SV các trường: Bách Khoa, Bưu chính viễn thông, ĐH Quốc gia)
Hiểu biết về Java Core/Java Web; biết Spring, Hibernate, Angular, NodeJS...",https://www.topcv.vn/viec-lam/thuc-tap-sinh-java/1944285.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Nhân Viên IT - IT Helpdesk - Thu Nhập Hấp Dẫn,support,"Yêu cầu ứng viên

- Tốt nghiệp cao đẳng trở lên chuyên ngành công nghệ thông tin, điện tử viễn thông.

- Ít nhất 1 năm kinh nghiệm IT Helpdesk, IT Support.

- Có kinh nghiệm làm việc với Windows, Micr...",https://www.topcv.vn/viec-lam/nhan-vien-it-it-helpdesk-thu-nhap-hap-dan/1869572.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),"figma, tiếng anh, ba, miro, erp, agile, scrum","Yêu cầu ứng viên
Tốt nghiệp chuyên ngành CNTT, Toán tin ứng dụng, Kinh tế hoặc các ngành liên quan.
Có tối thiểu 01 năm kinh nghiệm làm BA hoặc tương đương.
Hiểu biết về quy trình phát triển phần mềm ...",https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analyst/1939971.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
DE (Good Eng),"gcp, python, sql, databricks, aws, data warehouse, git, elt, azure, mysql, sql server, etl, english, postgresql","Yêu cầu ứng viên

• Bachelor’s degree in Data Science, Business Analytics, IT, or related fields
• Minimum 3 years of experience in data engineering roles
• Strong proficiency in Python (data processi...",https://www.topcv.vn/viec-lam/de-good-eng/1905129.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294603
Java Developer,"kafka, apache, linux, activemq, docker, rabbitmq, java, k8s","Yêu cầu ứng viên
Thành thạo Java.
Nắm rất vững lập trình hướng đối tượng, Design Pattern.
Có kinh nghiệm về unit test và integration test.
Hiểu về lập trình đa luồng, non-blocking IO, xử lý bất đồng b...",https://www.topcv.vn/viec-lam/java-developer/1929062.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Kỹ Sư Tự Động Hóa - Lập Trình Machine Vision,"c++, python","Yêu cầu ứng viên

- Kinh nghiệm: Ứng viên Fresher/ mới ra trường/ đang chờ bằng/ dưới 1 năm kinh nghiệm (Có nhận thực tập sinh);

- Đối với ứng viên Fresher khu vực Hồ Chí Minh yêu cầu đào tạo, làm vi...",https://www.topcv.vn/viec-lam/ky-su-tu-dong-hoa-lap-trinh-machine-vision/1951998.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Manual Tester (Tiếng Nhật Từ N3),"sql, api, testing, n3, tiếng nhật, n2","Yêu cầu ứng viên
Có từ 2 năm kinh nghiệm trong nghiệp vụ testing với web/mobile app
Tiếng Nhật N3, N2
Hiểu biết về các giai đoạn kiểm thử (Unit Test, Integration Test, System Test, Acceptance Test,…) ...",https://www.topcv.vn/viec-lam/manual-tester-tieng-nhat-tu-n3/1919546.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Senior React Native Developer,"restful, proactive, support, crm, react native, git, ci/cd, communication, react","Yêu cầu ứng viên

1, Technical Skills:
- 4–5 years of experience in React Native;
- Strong understanding of RESTful APIs, WebSocket, push notification systems, and VoIP SDKs (CallKit, Agora, Twilio, e...",https://www.topcv.vn/viec-lam/senior-react-native-developer/1949094.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Giảng Viên IT,"html, python, laravel, css, angular, sáng tạo, php, nodejs, windows server, c#, javascript, android, java, reactjs","Yêu cầu ứng viên
Tốt nghiệp Đại học trở lên các chuyên ngành thuộc khối Công nghệ thông tin (Khoa học máy tính, Kĩ thuật phần mềm, Hệ thống thông tin, Điện tử - Viễn thông,...)
Có kiến thức chuyên môn...",https://www.topcv.vn/viec-lam/giang-vien-it/1918500.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Nhân Viên Tư Vấn/ Sale Online/ Chăm Sóc Khách Hàng (Game) - Thu Nhập Hấp Dẫn,"giao tiếp, tiếng anh","Yêu cầu ứng viên

- Giao tiếp tiếng Anh cơ bản

- Khả năng giao tiếp tốt

- Ưu tiên ứng viên dưới 27 tuổi

- Thời gian làm việc lịch sẽ được công ty sắp xếp:

Làm việc theo ca, tại công ty (không làm ...",https://www.topcv.vn/viec-lam/nhan-vien-tu-van-sale-online-cham-soc-khach-hang-game-thu-nhap-hap-dan/1662973.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294565
Software Engineer (Python/PHP/JavaScript/ AI Automation),"restful, python, ux, ui, sql, linux, api, ml, tiếng anh, php, ba, javascript, ci/cd, chủ động, giải quyết vấn đề","Yêu cầu ứng viên

ĐIỀU KIỆN CẦN:
• Chúng tôi tìm kiếm những người có tư duy ""problem-solver"" hơn là chỉ ""coder"".
• Về chuyên môn:
✓ Có kinh nghiệm từ 1 năm trở lên với ít nhất một trong các ngôn ngữ l...",https://www.topcv.vn/viec-lam/software-engineer-python-php-javascript-ai-automation/1950098.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294585
Fresher IT Comtor (Japanese),"giao tiếp, tiếng nhật, n2","Yêu cầu ứng viên

Thành thạo 4 kỹ năng tiếng Nhật: đọc, nói, nghe, viết.
Trình độ tiếng Nhật tương đương N2
Yêu thích làm việc trong ngành công nghệ thông tin và có niềm yêu thích sâu sắc với văn hóa ...",https://www.topcv.vn/viec-lam/fresher-it-comtor-japanese/1896120.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294599
Nhân Viên Lập Trình Fullstack,"restful, node.js, nestjs, sql, express, giao tiếp, api, tiếng anh, mysql, chủ động, giải quyết vấn đề, postgresql","Yêu cầu ứng viên
Tốt nghiệp Đại học/cao đẳng các chuyên ngành Công nghệ thông tin, Khoa học máy tính, Điện tử viễn thông, Công nghệ phần mềm, Hệ thống thông tin...
Độ tuổi từ 23–30 tuổi.
Tối thiểu 1 -...",https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-fullstack/1897240.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Backend Engineer,"kotlin, restful, spring, laravel, spring boot, api, linux, firebase, docker, php, git, jwt, ubuntu, giải quyết vấn đề","Yêu cầu ứng viên

Yêu cầu bắt buộc:
• Tốt nghiệp ĐH/CĐ chuyên ngành CNTT hoặc tương đương
• Có ít nhất 3 năm thực tế lập trình Backend, Triển khai và quản trị
• Thành thạo PHP (Laravel hoặc Lumen), Sp...",https://www.topcv.vn/viec-lam/backend-engineer/1946752.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Project Manager (System),"gcp, aws, vmware, azure, english","Yêu cầu ứng viên

Skills and Experience:

At least 5 years of experience as a project manager specializing in Infrastructure delivery projects
Possesses technical expertise in VMWare, Cloud services (...",https://www.topcv.vn/viec-lam/project-manager-system/1949205.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
"Middle .Net (Từ 3 Năm Kinh Nghiệm, Offer 20-30tr/Tháng)","tư duy logic, angular, giải quyết vấn đề","Yêu cầu ứng viên
Có kinh nghiệm ít nhất 3-4 năm trong các vai trò phát triển phần mềm.
Thành thạo lập trình Backend với Netcore, lập trình Frontend với Angular.
Thành thạo thiết kế, truy vấn và tối ưu...",https://www.topcv.vn/brand/softdreams/tuyen-dung/middle-net-tu-3-nam-kinh-nghiem-offer-20-30tr-thang-j1951820.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294571
Kỹ Sư Robotics/Phát Triển Giao Diện Người Dùng GUI,"giao tiếp, opencv, api, c++","Yêu cầu ứng viên

• Bằng cử nhân ngành Khoa học Máy tính, Robotics hoặc các ngành liên quan.
• Tối thiểu 3 năm kinh nghiệm phát triển phần mềm với C++.
• Thành thạo framework Qt, bao gồm cả Qt 3D.
• C...",https://www.topcv.vn/viec-lam/ky-su-robotics-phat-trien-giao-dien-nguoi-dung-gui/1871827.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294616
[MIDDLE] Backend Developer,"gcp, spring boot, devops, azure, go, ci/cd, gitlab, spring, python, sql, express, microservices, api, tiếng anh, docker, java, mysql, mongodb, node.js, git, sqs, postgresql, nestjs, kubernetes, jenkins, kafka, giao tiếp, github actions, aws, redis, github, rabbitmq, .net, giải quyết vấn đề","Yêu cầu ứng viên
Kinh nghiệm 3 – 5 năm phát triển backend; có trải nghiệm sở hữu dịch vụ chạy production.
Thành thạo Node.js và ít nhất 01 ngôn ngữ backend khác (Java/Go/.NET/Python); hiểu runtime, co...",https://www.topcv.vn/viec-lam/middle-backend-developer/1902199.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294594
Lập Trình Viên AI,"c++, tensorflow, python, pytorch, giao tiếp, sáng tạo, r, machine learning, deep learning, computer vision, java","Yêu cầu ứng viên

- Tốt nghiệp đại học chuyên ngành Công nghệ thông tin hoặc các chuyên ngành khác am hiểu về Lập trình AI;
- Kỹ năng về phần mềm máy tính, khoa học dữ liệu, Machine learning, Deep Lea...",https://www.topcv.vn/viec-lam/lap-trinh-vien-ai/1331229.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294589
Chuyên Viên Quản Trị Hệ Thống,"nagios, python, sql, unix, linux, php, vmware, oracle, windows server, bash, chủ động, perl, zabbix","Yêu cầu ứng viên
Tốt nghiệp các trường: Đại Học Bách Khoa, HV Công Nghệ Bưu Chính Viễn Thông, HV Kỹ Thuật Mật Mã, Đại Học Quốc Gia....chuyên ngành CNTT, điện tử viễn thông, khoa học máy tính....và các...",https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong/1884416.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294612
Manual Tester,"ngân hàng, confluence, banking, swift, jira, agile, scrum, tài chính","Yêu cầu ứng viên
Có từ 4 năm kinh nghiệm làm việc thực tế tại các công ty, dự án về vị trí kiểm thử phần mềm lĩnh vực Mobile App/Web/APICó kiến thức về quy trình kiểm thử phần mềm và các phương pháp, ...",https://www.topcv.vn/viec-lam/manual-tester/1548913.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KW0jG5PoPB9RO7JaQsbFxWiZIMpIIPGMGZFxboiO_1763294607
